,model,truevals,predvals
151,model_4b,0.8929,0.86341435
152,model_4b,0.2375,0.23088199
153,model_4b,0.0772,0.109235145
154,model_4b,-0.0934,-0.19343331
155,model_4b,0.5798,0.5401812
156,model_4b,0.0314,0.058617875
157,model_4b,0.2242,0.24811925
158,model_4b,0.0061,0.013768473
159,model_4b,0.3947,0.38625583
160,model_4b,0.0621,0.13391899
161,model_4b,0.3024,0.2590638
162,model_4b,-0.0431,-0.05619598
163,model_4b,0.1099,0.09956041
164,model_4b,0.1365,0.1297478
165,model_4b,0.0725,0.058830105
166,model_4b,-0.0899,-0.091144904
167,model_4b,0.0829,0.11035534
168,model_4b,0.1587,0.105238006
169,model_4b,-0.1932,-0.18520966
170,model_4b,0.3215,0.30861768
171,model_4b,0.2174,0.27354264
172,model_4b,0.1512,0.16050144
173,model_4b,0.2669,0.324067
174,model_4b,0.8352,0.87659323
175,model_4b,0.892,0.88101405
176,model_4b,-0.0143,0.027974814
177,model_4b,0.1767,0.2530764
178,model_4b,0.1139,0.1300002
179,model_4b,0.6466,0.62871325
180,model_4b,-0.0505,-0.068210855
181,model_4b,0.7133,0.7122731
182,model_4b,0.0452,0.0933287
183,model_4b,-0.1859,-0.21470873
184,model_4b,0.2571,0.2520963
185,model_4b,0.2027,0.15437908
186,model_4b,0.4073,0.38286892
187,model_4b,0.5139,0.5022068
188,model_4b,-0.0494,-0.076158024
189,model_4b,0.112,0.08126915
190,model_4b,0.4012,0.3764877
191,model_4b,0.3709,0.31134853
192,model_4b,-0.0446,-0.08847557
193,model_4b,0.6359,0.6203888
194,model_4b,0.2515,0.2451951
195,model_4b,0.037,0.060079902
196,model_4b,0.1999,0.19660036
197,model_4b,0.3295,0.34044617
198,model_4b,0.0831,0.13021539
199,model_4b,0.0657,0.027069375
200,model_4b,-0.0492,-0.0204105
201,model_4b,0.1556,0.18964033
202,model_4b,0.2235,0.19275402
203,model_4b,0.4035,0.38617852
204,model_4b,-0.2038,-0.14285348
205,model_4b,0.3139,0.28950435
206,model_4b,0.6596,0.61775404
207,model_4b,0.4091,0.40634567
208,model_4b,0.0072,0.0063818237
209,model_4b,0.0985,0.06837422
210,model_4b,-0.0895,0.047255274
211,model_4b,0.0799,0.12343934
212,model_4b,0.5198,0.5993467
213,model_4b,0.1625,0.16104777
214,model_4b,0.0867,0.15290271
215,model_4b,0.0994,0.08241563
216,model_4b,0.3815,0.36925903
217,model_4b,0.5326,0.5216343
218,model_4b,0.621,0.6746046
219,model_4b,0.2191,0.2319872
220,model_4b,0.1298,0.13105139
221,model_4b,0.2678,0.25573853
222,model_4b,0.0903,0.09630817
223,model_4b,0.3403,0.36431086
224,model_4b,1.0553,1.0286534
225,model_4b,0.1953,0.20021652
226,model_4b,0.4376,0.41952372
227,model_4b,0.2136,0.22139
228,model_4b,0.7193,0.7170333
229,model_4b,0.5463,0.53673726
230,model_4b,0.1313,0.07265385
231,model_4b,0.2144,0.27531627
232,model_4b,0.0857,0.070441574
233,model_4b,0.1052,0.092484266
234,model_4b,0.0242,0.05944909
235,model_4b,0.1174,0.12251158
236,model_4b,0.0628,0.08908322
237,model_4b,0.1227,0.049052414
238,model_4b,0.068,0.12775625
239,model_4b,0.4677,0.42936713
240,model_4b,0.0784,0.14622678
241,model_4b,0.0617,0.031478785
242,model_4b,0.0255,0.031726304
243,model_4b,0.3808,0.38381153
244,model_4b,0.2358,0.3739549
245,model_4b,-0.1035,-0.13649054
246,model_4b,-0.0109,0.031308357
247,model_4b,0.1382,0.11481096
248,model_4b,0.2491,0.21291481
249,model_4b,0.31,0.24105638
250,model_4b,0.331,0.37518394
251,model_4b,0.0336,0.048619978
252,model_4b,0.3975,0.35775805
253,model_4b,0.3994,0.46442986
254,model_4b,0.0091,0.030738048
255,model_4b,0.1408,0.15513761
256,model_4b,0.4389,0.45007592
257,model_4b,-0.0265,-0.04485634
258,model_4b,0.0209,0.06558801
259,model_4b,0.1397,0.10379223
260,model_4b,0.2075,-0.001469045
261,model_4b,0.0072,0.07023868
262,model_4b,0.1147,-0.039522223
263,model_4b,0.1494,0.14056444
264,model_4b,0.8995,0.91448396
265,model_4b,0.4714,0.4943313
266,model_4b,0.1718,0.14921673
267,model_4b,0.128,0.117852405
268,model_4b,0.222,0.24183844
269,model_4b,0.2756,0.31522515
270,model_4b,0.7367,0.7712887
271,model_4b,0.0059,0.042080402
272,model_4b,0.2641,0.26366436
273,model_4b,0.2558,0.28327662
274,model_4b,0.3925,0.41779006
275,model_4b,0.09,0.10300436
276,model_4b,0.3312,0.3578278
277,model_4b,0.0923,0.08683021
278,model_4b,0.74,0.75697035
279,model_4b,0.4446,0.44121197
280,model_4b,0.3847,0.3658697
281,model_4b,0.1489,0.106692426
282,model_4b,0.1605,0.18941382
283,model_4b,0.3687,0.42267388
284,model_4b,0.2024,0.17816079
285,model_4b,0.1016,0.10020073
286,model_4b,0.3067,0.27272415
287,model_4b,0.2185,0.22226368
288,model_4b,0.3781,0.3877641
289,model_4b,0.1113,0.11167231
290,model_4b,-0.0748,-0.05583557
291,model_4b,0.0462,0.045910113
292,model_4b,0.1681,0.15547937
293,model_4b,0.1543,0.19880585
294,model_4b,0.8037,0.7581378
295,model_4b,0.395,0.3767731
296,model_4b,0.8889,0.9096271
297,model_4b,0.2505,0.24203373
298,model_4b,0.1992,0.15894875
299,model_4b,0.2787,0.28619033
300,model_4b,0.1438,0.066423416
301,model_4b,0.502,0.4675771
302,model_4b,0.8745,0.87383235
303,model_4b,0.4289,0.21591498
304,model_4b,0.0447,-0.04671649
305,model_4b,-0.0261,-0.010723584
306,model_4b,0.1399,0.14219387
307,model_4b,-0.1683,-0.22658841
308,model_4b,0.0411,0.09065969
309,model_4b,0.1003,0.05821474
310,model_4b,0.0585,0.09656406
311,model_4b,0.1376,0.099126115
312,model_4b,0.0391,0.06917665
313,model_4b,0.2753,0.2131142
314,model_4b,0.0601,0.06069895
315,model_4b,0.1261,0.15249075
316,model_4b,0.2749,0.24653094
317,model_4b,0.1857,0.099995285
318,model_4b,0.0964,0.075620964
319,model_4b,0.4942,0.47549245
320,model_4b,0.2662,0.203107
321,model_4b,0.3008,0.28312492
322,model_4b,0.0856,0.1099979
323,model_4b,0.1389,0.21604745
324,model_4b,0.3661,0.33096522
325,model_4b,0.0594,0.039180137
326,model_4b,0.3458,0.40978366
327,model_4b,0.0687,0.084400915
328,model_4b,0.3593,0.31471145
329,model_4b,0.137,0.15812798
330,model_4b,0.1341,0.15742497
331,model_4b,0.151,0.20417774
332,model_4b,0.1554,0.15239994
333,model_4b,0.5598,0.54907054
334,model_4b,-0.0274,-0.0077611106
335,model_4b,0.6533,0.65280896
336,model_4b,0.2517,0.18981956
337,model_4b,0.0926,0.01776835
338,model_4b,-0.0574,-0.020576999
339,model_4b,0.2857,0.26076818
340,model_4b,0.0515,0.034282282
341,model_4b,0.3514,0.35662115
342,model_4b,0.252,0.24159165
343,model_4b,0.1008,0.09061877
344,model_4b,0.0225,0.08545814
345,model_4b,0.0394,0.013089533
346,model_4b,0.0743,0.082178004
347,model_4b,0.187,0.21440597
348,model_4b,-0.0037,0.001080892
349,model_4b,0.0697,0.070785016
350,model_4b,0.0024,0.075776815
351,model_4b,0.7582,0.73568016
352,model_4b,-0.0397,-0.040225234
353,model_4b,0.0431,0.04399191
354,model_4b,0.5601,0.5403645
355,model_4b,0.2331,0.25561702
356,model_4b,0.4086,0.43430606
357,model_4b,0.0462,0.018918194
358,model_4b,0.6001,0.63913846
359,model_4b,0.1585,0.22718166
360,model_4b,0.0796,0.08067466
361,model_4b,0.172,0.15901934
362,model_4b,0.1548,0.1320199
363,model_4b,-0.0393,-0.050743952
364,model_4b,0.1352,0.13886563
365,model_4b,0.0435,0.031014916
366,model_4b,0.1,0.10312526
367,model_4b,0.1049,0.10537972
368,model_4b,0.1261,0.1352247
369,model_4b,0.6819,0.73195726
370,model_4b,0.7945,0.7833529
371,model_4b,0.3399,0.21359769
372,model_4b,0.2338,0.2156739
373,model_4b,0.2269,0.38337597
374,model_4b,0.5148,0.5491465
375,model_4b,0.0329,0.033677578
376,model_4b,0.3382,0.3295813
377,model_4b,0.1607,0.2160615
378,model_4b,0.0783,0.06827428
379,model_4b,0.4299,0.35746711
380,model_4b,0.3417,0.32385948
381,model_4b,0.0644,0.0568237
382,model_4b,0.1874,0.15935294
383,model_4b,0.4444,0.4363719
384,model_4b,0.1076,0.12807114
385,model_4b,0.7568,0.7893593
386,model_4b,0.7964,0.8065102
387,model_4b,0.1392,0.1934617
388,model_4b,0.1921,0.22366326
389,model_4b,0.4004,0.35690206
390,model_4b,0.5228,0.48059136
391,model_4b,0.2043,0.21344842
392,model_4b,0.0782,0.0853468
393,model_4b,0.3981,0.40347093
394,model_4b,0.0923,0.08266341
395,model_4b,0.1557,0.101512656
396,model_4b,0.1577,0.1627027
397,model_4b,0.3898,0.3419702
398,model_4b,0.4326,0.4547038
399,model_4b,0.2068,0.23895939
400,model_4b,-0.0641,-0.071183525
401,model_4b,0.2673,0.30263776
402,model_4b,0.2614,0.25166968
403,model_4b,0.4236,0.46167737
404,model_4b,0.4216,0.24625202
405,model_4b,0.0039,-0.012614201
406,model_4b,0.2115,0.3913386
407,model_4b,0.3192,0.33142865
408,model_4b,0.1936,0.21064614
409,model_4b,0.1521,0.17755185
410,model_4b,0.9456,0.94164133
411,model_4b,0.1815,0.121307746
412,model_4b,0.038,0.013714074
413,model_4b,0.2374,0.20630333
414,model_4b,0.1278,0.1507624
415,model_4b,0.2961,0.23729937
416,model_4b,0.3698,0.39599723
417,model_4b,0.0429,0.024847612
418,model_4b,0.1916,0.30154577
419,model_4b,0.7071,0.69635344
420,model_4b,0.1587,0.1853051
421,model_4b,0.0935,0.06456336
422,model_4b,0.3822,0.3790043
423,model_4b,0.4384,0.56873286
424,model_4b,0.2496,0.38517362
425,model_4b,0.0946,0.12360969
426,model_4b,0.1308,0.01465512
427,model_4b,-0.0099,0.045846276
428,model_4b,0.1972,0.17491151
429,model_4b,0.157,0.11660692
430,model_4b,0.2671,0.28952795
431,model_4b,0.1013,0.012093644
432,model_4b,0.0989,0.18740551
433,model_4b,0.0766,0.12440503
434,model_4b,0.1012,0.04852976
435,model_4b,0.2133,0.22261131
436,model_4b,0.0708,0.0897471
437,model_4b,0.0181,0.059732832
438,model_4b,0.0122,0.017772436
439,model_4b,0.2103,0.25775224
440,model_4b,0.1885,0.15727814
441,model_4b,-0.0396,-0.061400533
442,model_4b,0.0187,0.0037704958
443,model_4b,0.1929,0.23758818
444,model_4b,0.1387,0.18613113
445,model_4b,0.0165,0.03488921
446,model_4b,0.2901,0.21099295
447,model_4b,0.0601,0.06401443
448,model_4b,0.5366,0.42487568
449,model_4b,0.1732,0.17887522
450,model_4b,0.0193,0.029881015
451,model_4b,-0.1786,-0.13971435
452,model_4b,0.2832,0.19483693
453,model_4b,0.4806,0.48430026
454,model_4b,0.6522,0.63643235
455,model_4b,0.1207,0.17570154
456,model_4b,0.3049,0.27536863
457,model_4b,0.2049,0.24016434
458,model_4b,0.1401,0.13333118
459,model_4b,0.683,0.535953
460,model_4b,0.0571,0.07975768
461,model_4b,0.6791,0.66089565
462,model_4b,0.0824,0.11303981
463,model_4b,0.0552,0.060629345
464,model_4b,-0.0671,-0.1067469
465,model_4b,0.0288,0.010243767
466,model_4b,0.1335,0.16603152
467,model_4b,0.0382,0.06005401
468,model_4b,0.4276,0.38759187
469,model_4b,-0.0289,-0.005532154
470,model_4b,0.2181,0.20389864
471,model_4b,0.0106,0.0012118584
472,model_4b,-0.1842,-0.12288262
473,model_4b,0.01,-0.01736227
474,model_4b,0.2519,0.2708853
475,model_4b,0.5574,0.57825774
476,model_4b,0.471,0.5683108
477,model_4b,0.5793,0.55170554
478,model_4b,0.0751,0.039203573
479,model_4b,0.0549,0.018509153
480,model_4b,-0.1231,-0.05799994
481,model_4b,0.3804,0.37157616
482,model_4b,0.2664,0.31645185
483,model_4b,0.031,0.035862233
484,model_4b,0.0874,0.10328515
485,model_4b,0.3037,0.3546842
486,model_4b,0.3791,0.325321
487,model_4b,0.2324,0.23935713
488,model_4b,0.3635,0.39796558
489,model_4b,0.395,0.4089224
490,model_4b,0.0645,0.062454835
491,model_4b,0.0271,0.047904283
492,model_4b,0.2627,0.3232179
493,model_4b,0.0887,0.18689668
494,model_4b,0.2047,0.18656169
495,model_4b,0.034,0.054263577
496,model_4b,0.3421,0.38255382
497,model_4b,0.3269,0.43402952
498,model_4b,-0.006,0.0031369934
499,model_4b,0.2316,0.24012253
500,model_4b,0.2071,0.20973267
501,model_4b,0.5018,0.4918744
502,model_4b,0.3524,0.35930008
503,model_4b,0.451,0.42661056
504,model_4b,0.4261,0.43238533
505,model_4b,0.1756,0.12422608
506,model_4b,0.2647,0.25044245
507,model_4b,0.3887,0.42115048
508,model_4b,0.1819,0.11000849
509,model_4b,0.2084,0.15639664
510,model_4b,-0.0771,-0.06258276
511,model_4b,0.0167,0.040048033
512,model_4b,0.1493,0.18013306
513,model_4b,0.1321,0.2018102
514,model_4b,0.2606,0.2574551
515,model_4b,0.3859,0.32964212
516,model_4b,0.3265,0.2727752
517,model_4b,0.1341,0.19780172
518,model_4b,0.0887,0.023091868
519,model_4b,0.3338,0.27107286
520,model_4b,0.1151,0.10545903
521,model_4b,0.1444,0.14126308
522,model_4b,0.1779,0.15090545
523,model_4b,-0.0053,0.009244203
524,model_4b,0.3247,0.27237958
525,model_4b,0.8948,0.90299106
526,model_4b,0.2932,0.16273662
527,model_4b,0.0862,0.1189564
528,model_4b,0.5758,0.6399272
529,model_4b,0.0271,0.041067466
530,model_4b,0.1548,0.13804725
531,model_4b,0.1415,0.38683808
532,model_4b,0.1234,0.13450474
533,model_4b,0.1187,0.1225775
534,model_4b,0.0769,0.15120442
535,model_4b,0.0464,0.042749405
536,model_4b,0.1216,0.09394115
537,model_4b,0.3501,0.38634193
538,model_4b,0.216,0.13794978
539,model_4b,0.439,0.44221035
540,model_4b,0.307,0.33317685
541,model_4b,0.3651,0.43639004
542,model_4b,0.3807,0.38681224
543,model_4b,-0.1916,-0.14884531
544,model_4b,0.1908,0.22022568
545,model_4b,-0.0462,0.019103877
546,model_4b,-0.0505,0.06286429
547,model_4b,0.4435,0.49701113
548,model_4b,0.5313,0.5420051
549,model_4b,0.0167,0.0732166
550,model_4b,0.0434,0.04672849
551,model_4b,0.1337,0.115291744
552,model_4b,0.969,0.9757399
553,model_4b,0.2204,0.21777199
554,model_4b,0.1229,0.07487463
555,model_4b,-0.0462,-0.027727246
556,model_4b,0.0578,0.03109993
557,model_4b,0.3519,0.39629832
558,model_4b,0.9655,0.9953868
559,model_4b,-0.0981,-0.1335666
560,model_4b,0.1246,0.09329496
561,model_4b,0.7556,0.8017829
562,model_4b,0.4195,0.4459002
563,model_4b,-0.0871,-0.18570498
564,model_4b,0.2512,0.29028153
565,model_4b,0.1583,0.094971925
566,model_4b,0.3908,0.4150656
567,model_4b,0.2208,0.22994313
568,model_4b,0.0368,0.041896444
569,model_4b,0.3757,0.40491703
570,model_4b,0.0815,0.073594406
571,model_4b,0.1276,0.117879525
572,model_4b,0.3034,0.3726996
573,model_4b,0.6166,0.55250996
574,model_4b,0.0655,0.03837078
575,model_4b,0.0029,-0.009923258
576,model_4b,0.4797,0.47801113
577,model_4b,0.2118,0.1853184
578,model_4b,0.1921,0.2093213
579,model_4b,0.332,0.25531968
580,model_4b,0.4133,0.47989887
581,model_4b,0.7797,0.7613346
582,model_4b,0.1041,0.090728804
583,model_4b,0.2709,0.3512903
584,model_4b,-0.0555,-0.068981126
585,model_4b,0.1385,0.15114374
586,model_4b,0.0562,0.036229454
587,model_4b,0.2844,0.32239363
588,model_4b,0.2881,0.26812902
589,model_4b,0.1092,0.12231457
590,model_4b,0.5503,0.54661673
591,model_4b,0.2216,0.29017454
592,model_4b,0.2046,0.17066841
593,model_4b,0.406,0.4130928
594,model_4b,0.7724,0.759069
595,model_4b,0.1091,0.07136203
596,model_4b,0.6962,0.72326016
597,model_4b,-0.0485,0.035244074
598,model_4b,-0.0599,0.007285121
599,model_4b,-0.076,-0.12192192
600,model_4b,0.1179,0.08387188
601,model_4b,0.5081,0.47003335
602,model_4b,0.3315,0.28501362
603,model_4b,0.2623,0.30337766
604,model_4b,0.1938,0.18035953
605,model_4b,0.314,0.4025146
606,model_4b,-0.0801,-0.11980045
607,model_4b,0.1009,0.052517626
608,model_4b,0.3551,0.38224503
609,model_4b,0.153,-0.04440528
610,model_4b,0.2559,0.17365162
611,model_4b,0.2024,0.07310645
612,model_4b,0.03,-0.0417529
613,model_4b,0.2319,0.25957766
614,model_4b,0.0034,0.0008218447
615,model_4b,0.0206,0.08494263
616,model_4b,0.1494,0.18547033
617,model_4b,0.8532,0.86988723
618,model_4b,-0.0564,-0.028148398
619,model_4b,-0.0499,-0.046662863
620,model_4b,1.1149,1.1269673
621,model_4b,-0.0019,-0.03468406
622,model_4b,0.3064,0.28583503
623,model_4b,-0.0339,-0.034384836
624,model_4b,0.3182,0.37930107
625,model_4b,0.2744,0.27881342
626,model_4b,0.4154,0.43345746
627,model_4b,0.1947,0.2475427
628,model_4b,0.0489,0.026643477
629,model_4b,0.0224,0.012750792
630,model_4b,0.0982,0.11026534
631,model_4b,0.0544,0.09937997
632,model_4b,0.2342,0.2214207
633,model_4b,0.4862,0.5166032
634,model_4b,0.3874,0.39743978
635,model_4b,0.0772,0.098291725
636,model_4b,0.0587,0.050266184
637,model_4b,0.5955,0.61349815
638,model_4b,0.1503,0.16864733
639,model_4b,0.172,0.087159604
640,model_4b,0.0931,0.099433266
641,model_4b,0.2157,0.17454253
642,model_4b,0.2849,0.33762962
643,model_4b,0.4719,0.5936312
644,model_4b,0.4176,0.23627137
645,model_4b,0.4579,0.41800472
646,model_4b,0.4159,0.47397667
647,model_4b,0.8342,0.8080556
648,model_4b,0.0905,0.17884971
649,model_4b,0.6247,0.579229
650,model_4b,0.3393,0.35232076
651,model_4b,0.6266,0.6213955
652,model_4b,0.5577,0.51473093
653,model_4b,0.2399,0.249703
654,model_4b,0.2094,0.1990743
655,model_4b,0.1543,0.24057545
656,model_4b,0.7775,0.7736183
657,model_4b,0.2499,0.2686205
658,model_4b,-0.0878,-0.08890274
659,model_4b,0.4701,0.4842063
660,model_4b,0.4016,0.37662283
661,model_4b,0.0427,-0.010633437
662,model_4b,-0.1047,-0.16053472
663,model_4b,0.2577,0.21455738
664,model_4b,0.4925,0.50021964
665,model_4b,0.1066,0.12484671
666,model_4b,0.3636,0.3666793
667,model_4b,-0.0344,0.10848154
668,model_4b,0.1362,0.20764516
669,model_4b,0.2301,0.14052673
670,model_4b,0.7444,0.7887088
671,model_4b,0.2985,0.2985073
672,model_4b,0.5036,0.5567592
673,model_4b,-0.0446,-0.01246908
674,model_4b,0.2211,0.23759933
675,model_4b,0.2122,0.18307929
676,model_4b,0.3038,0.35817945
677,model_4b,0.2825,0.284975
678,model_4b,0.169,0.11611234
679,model_4b,0.3098,0.32586676
680,model_4b,0.1704,0.1714661
681,model_4b,0.2319,0.19204958
682,model_4b,0.0874,0.10355033
683,model_4b,0.4624,0.46905312
684,model_4b,0.0298,0.060745113
685,model_4b,0.1836,0.13142148
686,model_4b,0.2052,0.26050675
687,model_4b,0.3052,0.30649543
688,model_4b,0.0353,0.05608639
689,model_4b,0.3946,0.35645726
690,model_4b,0.1838,0.17487378
691,model_4b,-0.0284,0.049210235
692,model_4b,0.1889,0.16768034
693,model_4b,0.2465,0.2435732
694,model_4b,0.3971,0.38195512
695,model_4b,-0.0124,-0.056662418
696,model_4b,0.1483,0.090655886
697,model_4b,0.3929,0.3832788
698,model_4b,0.0385,0.01159981
699,model_4b,0.7409,0.7995476
700,model_4b,0.4319,0.43844622
701,model_4b,0.3547,0.32585916
702,model_4b,0.4181,0.40664572
703,model_4b,0.0931,0.12508743
704,model_4b,0.2301,0.31908506
705,model_4b,0.5099,0.5068354
706,model_4b,0.1069,0.1519676
707,model_4b,0.1407,0.09106628
708,model_4b,0.0037,-0.033351835
709,model_4b,0.4797,0.49868804
710,model_4b,0.3761,0.34943166
711,model_4b,0.2996,0.2880169
712,model_4b,0.7375,0.6923697
713,model_4b,0.0485,0.09801061
714,model_4b,0.4683,0.45435056
715,model_4b,0.3488,0.39906764
716,model_4b,0.1223,0.14334714
717,model_4b,0.0192,0.07196054
718,model_4b,0.1933,0.09646428
719,model_4b,0.2714,0.2923746
720,model_4b,0.2649,0.3180216
721,model_4b,0.0531,0.03083393
722,model_4b,0.6831,0.66377175
723,model_4b,0.2859,0.29717004
724,model_4b,0.6383,0.6233818
725,model_4b,0.6986,0.73709553
726,model_4b,0.1041,0.13405906
727,model_4b,0.8284,0.8706235
728,model_4b,0.2697,0.32353276
729,model_4b,-0.0009,0.051874243
730,model_4b,0.6451,0.5771888
731,model_4b,0.284,0.26120442
732,model_4b,0.128,0.1465617
733,model_4b,0.2157,0.28561163
734,model_4b,0.0139,-0.04045222
735,model_4b,-0.0144,0.10100785
736,model_4b,0.3147,0.3368777
737,model_4b,0.4315,0.43120962
738,model_4b,0.2161,0.21966313
739,model_4b,0.3573,0.28561023
740,model_4b,0.796,0.79658455
741,model_4b,0.2933,0.22975521
742,model_4b,-0.0881,-0.12758963
743,model_4b,0.1768,0.100513965
744,model_4b,0.7058,0.7146787
745,model_4b,0.2011,0.1852173
746,model_4b,-0.0115,0.05606079
747,model_4b,0.2119,0.17073904
748,model_4b,0.4586,0.40841264
749,model_4b,0.0233,0.012103469
750,model_4b,0.0122,0.031260096
751,model_4b,0.0983,0.11571324
752,model_4b,0.2722,0.2654487
753,model_4b,0.2299,0.22212914
754,model_4b,0.4251,0.38904065
755,model_4b,0.0889,0.1708448
756,model_4b,0.5073,0.53452504
757,model_4b,-0.046,-0.13370582
758,model_4b,0.1097,0.101470776
759,model_4b,0.2813,0.261243
760,model_4b,0.0009,-0.001035207
761,model_4b,0.42,0.38139528
762,model_4b,0.1115,0.090187624
763,model_4b,0.0718,0.10218633
764,model_4b,0.354,0.30557448
765,model_4b,0.0613,-0.035683185
766,model_4b,0.2332,0.24953859
767,model_4b,0.1617,0.15512817
768,model_4b,0.1241,0.073231824
769,model_4b,0.2725,0.26847982
770,model_4b,-0.0938,-0.07633577
771,model_4b,0.1787,0.17230865
