,model,truevals,predvals
90,model_3,0.0879,0.05995189
91,model_3,0.6955,0.6515123
92,model_3,0.0591,0.116429836
93,model_3,0.6959,0.67283344
94,model_3,-0.1278,-0.14755939
95,model_3,0.0624,0.091827735
96,model_3,0.0442,0.006094143
97,model_3,0.6297,0.6453413
98,model_3,0.2852,0.2850469
99,model_3,0.0936,0.081583366
100,model_3,0.0606,0.07649872
101,model_3,0.1987,0.21131133
102,model_3,0.09,0.10780732
103,model_3,0.2364,0.2518247
104,model_3,0.4779,0.48008478
105,model_3,0.1909,0.19657277
106,model_3,0.1822,0.08000229
107,model_3,0.69,0.6405768
108,model_3,0.2662,0.2350402
109,model_3,0.1372,0.10963647
110,model_3,0.1736,0.13370663
111,model_3,0.696,0.69750357
112,model_3,0.2744,0.27112237
113,model_3,0.1972,0.21580414
114,model_3,0.2457,0.2247719
115,model_3,0.1107,0.10017151
116,model_3,0.3896,0.24523777
117,model_3,0.2898,0.2442163
118,model_3,-0.0475,-0.040317997
119,model_3,-0.1115,0.0008824989
120,model_3,0.0938,0.31501135
121,model_3,0.1639,0.2086371
122,model_3,0.6244,0.542972
123,model_3,0.2373,0.17573558
124,model_3,0.3146,0.2727251
125,model_3,0.2164,0.3401714
126,model_3,0.1153,0.15030277
127,model_3,0.2167,0.1970804
128,model_3,-0.0591,0.023757
129,model_3,0.1402,0.11384426
130,model_3,0.1971,0.24567701
131,model_3,0.3754,0.36619464
132,model_3,0.3665,0.42465448
133,model_3,0.7798,0.69749385
134,model_3,0.3074,0.3340758
135,model_3,0.4226,0.34832913
136,model_3,0.0883,0.07537356
137,model_3,0.4308,0.37107044
138,model_3,0.3496,0.33228284
139,model_3,0.8872,0.8435876
140,model_3,0.0269,0.08956526
141,model_3,0.0201,-0.018440396
142,model_3,0.0545,0.050486367
143,model_3,0.408,0.3624143
144,model_3,0.4498,0.41790497
145,model_3,0.5567,0.5467874
146,model_3,0.1679,0.2096459
147,model_3,0.3179,0.17517532
148,model_3,0.2809,0.28894335
149,model_3,0.0747,0.11063407
150,model_3,0.407,0.37007773
151,model_3,0.8929,0.7777142
152,model_3,0.2375,0.2173625
153,model_3,0.0772,0.1195257
154,model_3,-0.0934,-0.058704037
155,model_3,0.5798,0.58646375
156,model_3,0.0314,-0.04619808
157,model_3,0.2242,0.24201131
158,model_3,0.0061,0.012773842
159,model_3,0.3947,0.38371164
160,model_3,0.0621,0.16150862
161,model_3,0.3024,0.28733787
162,model_3,-0.0431,-0.0037908405
163,model_3,0.1099,0.061015747
164,model_3,0.1365,0.14493267
165,model_3,0.0725,0.12826401
166,model_3,-0.0899,-0.06309815
167,model_3,0.0829,0.16772312
168,model_3,0.1587,0.10609141
169,model_3,-0.1932,-0.17226964
170,model_3,0.3215,0.35928476
171,model_3,0.2174,0.19219416
172,model_3,0.1512,0.13029592
173,model_3,0.2669,0.30346197
174,model_3,0.8352,0.8164056
175,model_3,0.892,0.9069722
176,model_3,-0.0143,0.05049866
177,model_3,0.1767,0.41692793
178,model_3,0.1139,0.113137454
179,model_3,0.6466,0.5934966
180,model_3,-0.0505,-0.033536874
181,model_3,0.7133,0.71646297
182,model_3,0.0452,0.0440525
183,model_3,-0.1859,-0.21815579
184,model_3,0.2571,0.30057523
185,model_3,0.2027,0.2699149
186,model_3,0.4073,0.3770336
187,model_3,0.5139,0.53282636
188,model_3,-0.0494,-0.038866594
189,model_3,0.112,0.10744572
190,model_3,0.4012,0.34035805
191,model_3,0.3709,0.31762436
192,model_3,-0.0446,0.020146536
193,model_3,0.6359,0.62709904
194,model_3,0.2515,0.2603998
195,model_3,0.037,0.08926013
196,model_3,0.1999,0.17802657
197,model_3,0.3295,0.2784573
198,model_3,0.0831,0.104077965
199,model_3,0.0657,0.07211694
200,model_3,-0.0492,-0.008679789
201,model_3,0.1556,0.17758039
202,model_3,0.2235,0.09983428
203,model_3,0.4035,0.35970587
204,model_3,-0.2038,0.008338478
205,model_3,0.3139,0.3491257
206,model_3,0.6596,0.69797176
207,model_3,0.4091,0.43168625
208,model_3,0.0072,0.03199532
209,model_3,0.0985,0.08379486
210,model_3,-0.0895,0.20266576
211,model_3,0.0799,0.28612235
212,model_3,0.5198,0.37395304
213,model_3,0.1625,0.18704055
214,model_3,0.0867,0.1426724
215,model_3,0.0994,0.06823577
216,model_3,0.3815,0.40316057
217,model_3,0.5326,0.5604401
218,model_3,0.621,0.70078343
219,model_3,0.2191,0.20110592
220,model_3,0.1298,0.15683381
221,model_3,0.2678,0.21408176
222,model_3,0.0903,0.07431655
223,model_3,0.3403,0.38197425
224,model_3,1.0553,0.97332126
225,model_3,0.1953,0.17579454
226,model_3,0.4376,0.4538223
227,model_3,0.2136,0.19367345
228,model_3,0.7193,0.65092313
229,model_3,0.5463,0.545596
230,model_3,0.1313,-0.012481444
231,model_3,0.2144,0.17214383
232,model_3,0.0857,0.17280082
233,model_3,0.1052,0.058395926
234,model_3,0.0242,0.080756426
235,model_3,0.1174,0.1849433
236,model_3,0.0628,0.101190135
237,model_3,0.1227,0.1116987
238,model_3,0.068,0.1148601
239,model_3,0.4677,0.3928041
240,model_3,0.0784,0.115155384
241,model_3,0.0617,-0.008392192
242,model_3,0.0255,0.03056892
243,model_3,0.3808,0.3484784
244,model_3,0.2358,0.2457973
245,model_3,-0.1035,-0.020220608
246,model_3,-0.0109,0.1518309
247,model_3,0.1382,0.09477019
248,model_3,0.2491,0.18821137
249,model_3,0.31,0.197611
250,model_3,0.331,0.26635653
251,model_3,0.0336,0.048583917
252,model_3,0.3975,0.37014297
253,model_3,0.3994,0.33965296
254,model_3,0.0091,-0.014275957
255,model_3,0.1408,0.10443942
256,model_3,0.4389,0.43452206
257,model_3,-0.0265,-0.07167597
258,model_3,0.0209,0.028003182
259,model_3,0.1397,0.05225851
260,model_3,0.2075,0.07635002
261,model_3,0.0072,0.027844219
262,model_3,0.1147,-0.008409891
263,model_3,0.1494,0.10464284
264,model_3,0.8995,0.91861624
265,model_3,0.4714,0.5828605
266,model_3,0.1718,0.2015704
267,model_3,0.128,0.053621653
268,model_3,0.222,0.24297146
269,model_3,0.2756,0.35638726
270,model_3,0.7367,0.6958862
271,model_3,0.0059,0.092378706
272,model_3,0.2641,0.2808433
273,model_3,0.2558,0.18623666
274,model_3,0.3925,0.33188775
275,model_3,0.09,0.12767054
276,model_3,0.3312,0.31405672
277,model_3,0.0923,0.09450792
278,model_3,0.74,0.73819745
279,model_3,0.4446,0.5524891
280,model_3,0.3847,0.3911106
281,model_3,0.1489,0.14494932
282,model_3,0.1605,0.16390486
283,model_3,0.3687,0.304877
284,model_3,0.2024,0.1831923
285,model_3,0.1016,0.11092119
286,model_3,0.3067,0.2923658
287,model_3,0.2185,0.24431936
288,model_3,0.3781,0.37303337
289,model_3,0.1113,0.08066696
290,model_3,-0.0748,-0.006783543
291,model_3,0.0462,0.1160578
292,model_3,0.1681,0.13368367
293,model_3,0.1543,0.19981371
294,model_3,0.8037,0.7374479
295,model_3,0.395,0.30986536
296,model_3,0.8889,0.89530206
297,model_3,0.2505,0.2028123
298,model_3,0.1992,0.2019137
299,model_3,0.2787,0.33311963
300,model_3,0.1438,0.09421757
301,model_3,0.502,0.45418385
302,model_3,0.8745,0.75221616
303,model_3,0.4289,0.31664652
304,model_3,0.0447,-0.008820161
305,model_3,-0.0261,0.008587733
306,model_3,0.1399,0.01788768
307,model_3,-0.1683,-0.21072358
308,model_3,0.0411,0.038754307
309,model_3,0.1003,0.11547728
310,model_3,0.0585,0.11748445
311,model_3,0.1376,0.320263
312,model_3,0.0391,0.10042618
313,model_3,0.2753,0.15442584
314,model_3,0.0601,0.02059999
315,model_3,0.1261,0.13682237
316,model_3,0.2749,0.32331485
317,model_3,0.1857,0.1831517
318,model_3,0.0964,0.075369865
319,model_3,0.4942,0.43055665
320,model_3,0.2662,0.27095127
321,model_3,0.3008,0.2906819
322,model_3,0.0856,0.033960246
323,model_3,0.1389,0.24126746
324,model_3,0.3661,0.2734563
325,model_3,0.0594,0.054135572
326,model_3,0.3458,0.39500058
327,model_3,0.0687,0.071477845
328,model_3,0.3593,0.36393481
329,model_3,0.137,0.15203081
330,model_3,0.1341,0.18122828
331,model_3,0.151,0.18944712
332,model_3,0.1554,0.21125837
333,model_3,0.5598,0.5957137
334,model_3,-0.0274,0.18307225
335,model_3,0.6533,0.7660032
336,model_3,0.2517,0.19352268
337,model_3,0.0926,0.05285454
338,model_3,-0.0574,0.000506185
339,model_3,0.2857,0.2869792
340,model_3,0.0515,0.007544361
341,model_3,0.3514,0.31799674
342,model_3,0.252,0.27792406
343,model_3,0.1008,0.131856
344,model_3,0.0225,0.13206069
345,model_3,0.0394,0.057757173
346,model_3,0.0743,0.07607655
347,model_3,0.187,0.23193568
348,model_3,-0.0037,-0.022121787
349,model_3,0.0697,0.11307426
350,model_3,0.0024,0.044996757
351,model_3,0.7582,0.84359914
352,model_3,-0.0397,-0.031947684
353,model_3,0.0431,0.1419385
354,model_3,0.5601,0.60367066
355,model_3,0.2331,0.2423423
356,model_3,0.4086,0.48058438
357,model_3,0.0462,0.07207909
358,model_3,0.6001,0.6241893
359,model_3,0.1585,0.24624044
360,model_3,0.0796,0.0709122
361,model_3,0.172,0.1780035
362,model_3,0.1548,0.19249502
363,model_3,-0.0393,-0.011831211
364,model_3,0.1352,0.1226885
365,model_3,0.0435,0.04946992
366,model_3,0.1,0.108774886
367,model_3,0.1049,0.16571416
368,model_3,0.1261,0.04821826
369,model_3,0.6819,0.7385364
370,model_3,0.7945,0.8182346
371,model_3,0.3399,0.39813483
372,model_3,0.2338,0.22641283
373,model_3,0.2269,0.25787124
374,model_3,0.5148,0.55179733
375,model_3,0.0329,0.026408711
376,model_3,0.3382,0.39326355
377,model_3,0.1607,0.279975
378,model_3,0.0783,0.110383704
379,model_3,0.4299,0.40867874
380,model_3,0.3417,0.27399197
381,model_3,0.0644,0.051276837
382,model_3,0.1874,0.13260368
383,model_3,0.4444,0.48337823
384,model_3,0.1076,0.14238158
385,model_3,0.7568,0.7455844
386,model_3,0.7964,0.8032864
387,model_3,0.1392,0.12284365
388,model_3,0.1921,0.1893655
389,model_3,0.4004,0.34660703
390,model_3,0.5228,0.5472162
391,model_3,0.2043,0.13432238
392,model_3,0.0782,0.07237683
393,model_3,0.3981,0.37711793
394,model_3,0.0923,0.032108895
395,model_3,0.1557,0.097706676
396,model_3,0.1577,0.11747357
397,model_3,0.3898,0.23092808
398,model_3,0.4326,0.41055143
399,model_3,0.2068,0.19235267
400,model_3,-0.0641,-0.036899865
401,model_3,0.2673,0.25134465
402,model_3,0.2614,0.2427011
403,model_3,0.4236,0.39693373
404,model_3,0.4216,0.3396954
405,model_3,0.0039,-0.062652215
406,model_3,0.2115,0.36681366
407,model_3,0.3192,0.32662064
408,model_3,0.1936,0.21938172
409,model_3,0.1521,0.18520215
410,model_3,0.9456,0.9135513
411,model_3,0.1815,0.11622545
412,model_3,0.038,0.083379135
413,model_3,0.2374,0.24965931
414,model_3,0.1278,0.07382028
415,model_3,0.2961,0.21162996
416,model_3,0.3698,0.4267718
417,model_3,0.0429,-0.03637457
418,model_3,0.1916,0.31033835
419,model_3,0.7071,0.73360103
420,model_3,0.1587,0.22057424
421,model_3,0.0935,0.07178769
422,model_3,0.3822,0.35446376
423,model_3,0.4384,0.09681715
424,model_3,0.2496,0.25423115
425,model_3,0.0946,0.06279151
426,model_3,0.1308,0.07886791
427,model_3,-0.0099,0.18919744
428,model_3,0.1972,0.18406291
429,model_3,0.157,0.16715108
430,model_3,0.2671,0.29610792
431,model_3,0.1013,0.23760077
432,model_3,0.0989,0.17419814
433,model_3,0.0766,0.10814951
434,model_3,0.1012,0.12836143
435,model_3,0.2133,0.1991903
436,model_3,0.0708,0.060371052
437,model_3,0.0181,0.21250276
438,model_3,0.0122,-0.024149653
439,model_3,0.2103,0.32042694
440,model_3,0.1885,0.1776297
441,model_3,-0.0396,-0.024206128
442,model_3,0.0187,0.04061111
443,model_3,0.1929,0.16405234
444,model_3,0.1387,0.13373801
445,model_3,0.0165,0.2113875
446,model_3,0.2901,0.18206812
447,model_3,0.0601,0.054768573
448,model_3,0.5366,0.39899206
449,model_3,0.1732,0.18141605
450,model_3,0.0193,0.03254899
451,model_3,-0.1786,-0.17956693
452,model_3,0.2832,0.117003486
453,model_3,0.4806,0.464496
454,model_3,0.6522,0.6282637
455,model_3,0.1207,0.092779666
456,model_3,0.3049,0.37393713
457,model_3,0.2049,0.2075669
458,model_3,0.1401,0.09535675
459,model_3,0.683,0.48665172
460,model_3,0.0571,0.1011917
461,model_3,0.6791,0.6141488
462,model_3,0.0824,0.12579902
463,model_3,0.0552,0.058809195
464,model_3,-0.0671,-0.060325716
465,model_3,0.0288,0.060466316
466,model_3,0.1335,0.20312923
467,model_3,0.0382,0.030166103
468,model_3,0.4276,0.35188413
469,model_3,-0.0289,-0.047554363
470,model_3,0.2181,0.26251358
471,model_3,0.0106,0.047594603
472,model_3,-0.1842,-0.17680894
473,model_3,0.01,-0.052272264
474,model_3,0.2519,0.29123276
475,model_3,0.5574,0.4345126
476,model_3,0.471,0.47532982
477,model_3,0.5793,0.57387865
478,model_3,0.0751,-0.061239343
479,model_3,0.0549,0.024149511
480,model_3,-0.1231,-0.14907907
481,model_3,0.3804,0.36729854
482,model_3,0.2664,0.45286387
483,model_3,0.031,0.040871054
484,model_3,0.0874,0.14480726
485,model_3,0.3037,0.34471464
486,model_3,0.3791,0.27225113
487,model_3,0.2324,0.2592033
488,model_3,0.3635,0.34711617
489,model_3,0.395,0.35781607
490,model_3,0.0645,0.05215931
491,model_3,0.0271,0.3156075
492,model_3,0.2627,0.31230906
493,model_3,0.0887,0.15303452
494,model_3,0.2047,0.205237
495,model_3,0.034,0.070104964
496,model_3,0.3421,0.35048825
497,model_3,0.3269,0.24301599
498,model_3,-0.006,-0.02299295
499,model_3,0.2316,0.17994933
500,model_3,0.2071,0.2339081
501,model_3,0.5018,0.521855
502,model_3,0.3524,0.40954274
503,model_3,0.451,0.45689332
504,model_3,0.4261,0.38506866
505,model_3,0.1756,0.12700602
506,model_3,0.2647,0.15595861
507,model_3,0.3887,0.38101637
508,model_3,0.1819,0.19810005
509,model_3,0.2084,0.16284771
510,model_3,-0.0771,-0.0057206303
511,model_3,0.0167,0.044930745
512,model_3,0.1493,0.09137708
513,model_3,0.1321,0.23236187
514,model_3,0.2606,0.24083388
515,model_3,0.3859,0.3804009
516,model_3,0.3265,0.2760409
517,model_3,0.1341,0.21926515
518,model_3,0.0887,0.08747025
519,model_3,0.3338,0.31822008
520,model_3,0.1151,0.07971443
521,model_3,0.1444,0.16633345
522,model_3,0.1779,0.18489465
523,model_3,-0.0053,0.044220436
524,model_3,0.3247,0.2533285
525,model_3,0.8948,0.93302065
526,model_3,0.2932,0.18408264
527,model_3,0.0862,0.15660837
528,model_3,0.5758,0.65431637
529,model_3,0.0271,0.06811328
530,model_3,0.1548,0.095321104
531,model_3,0.1415,0.24414966
532,model_3,0.1234,0.12560545
533,model_3,0.1187,0.069157034
534,model_3,0.0769,0.07403752
535,model_3,0.0464,0.07049092
536,model_3,0.1216,0.15090178
537,model_3,0.3501,0.37301672
538,model_3,0.216,0.17440638
539,model_3,0.439,0.46518868
540,model_3,0.307,0.33601892
541,model_3,0.3651,0.34382117
542,model_3,0.3807,0.37715292
543,model_3,-0.1916,-0.15996142
544,model_3,0.1908,0.19285114
545,model_3,-0.0462,0.014865667
546,model_3,-0.0505,-0.028958838
547,model_3,0.4435,0.44640362
548,model_3,0.5313,0.5022588
549,model_3,0.0167,0.046095226
550,model_3,0.0434,0.017388187
551,model_3,0.1337,0.11988266
552,model_3,0.969,0.8952885
553,model_3,0.2204,0.2072525
554,model_3,0.1229,0.1884344
555,model_3,-0.0462,-0.05546846
556,model_3,0.0578,0.077919915
557,model_3,0.3519,0.42069507
558,model_3,0.9655,0.97941875
559,model_3,-0.0981,-0.09538396
560,model_3,0.1246,0.076467454
561,model_3,0.7556,0.7973295
562,model_3,0.4195,0.41681665
563,model_3,-0.0871,-0.099317655
564,model_3,0.2512,0.31759918
565,model_3,0.1583,0.070932895
566,model_3,0.3908,0.4435749
567,model_3,0.2208,0.31567705
568,model_3,0.0368,0.07124776
569,model_3,0.3757,0.36990988
570,model_3,0.0815,0.08752173
571,model_3,0.1276,0.15810363
572,model_3,0.3034,0.34313047
573,model_3,0.6166,0.6274153
574,model_3,0.0655,0.053058613
575,model_3,0.0029,0.034733042
576,model_3,0.4797,0.44923842
577,model_3,0.2118,0.20258346
578,model_3,0.1921,0.18316244
579,model_3,0.332,0.2677253
580,model_3,0.4133,0.38930368
581,model_3,0.7797,0.6590398
582,model_3,0.1041,0.10826667
583,model_3,0.2709,0.27741057
584,model_3,-0.0555,-0.061845865
585,model_3,0.1385,0.13804415
586,model_3,0.0562,0.076474115
587,model_3,0.2844,0.24415992
588,model_3,0.2881,0.24860449
589,model_3,0.1092,0.08412412
590,model_3,0.5503,0.50366634
591,model_3,0.2216,0.17799982
592,model_3,0.2046,0.12940645
593,model_3,0.406,0.3998567
594,model_3,0.7724,0.8302146
595,model_3,0.1091,0.045231488
596,model_3,0.6962,0.7346653
597,model_3,-0.0485,0.019887373
598,model_3,-0.0599,-0.032127764
599,model_3,-0.076,-0.09159896
600,model_3,0.1179,0.1663145
601,model_3,0.5081,0.48752034
602,model_3,0.3315,0.313798
603,model_3,0.2623,0.2627952
604,model_3,0.1938,0.18812145
605,model_3,0.314,0.31581086
606,model_3,-0.0801,-0.053437967
607,model_3,0.1009,0.09162295
608,model_3,0.3551,0.31584877
609,model_3,0.153,-0.028692905
610,model_3,0.2559,0.21790911
611,model_3,0.2024,0.33999872
612,model_3,0.03,0.04790045
613,model_3,0.2319,0.1833881
614,model_3,0.0034,-0.042231545
615,model_3,0.0206,0.16186357
616,model_3,0.1494,0.15434824
617,model_3,0.8532,0.7780779
618,model_3,-0.0564,-0.048731178
619,model_3,-0.0499,-0.036883984
620,model_3,1.1149,1.1119403
621,model_3,-0.0019,-0.03244406
622,model_3,0.3064,0.27844027
623,model_3,-0.0339,0.0009855572
624,model_3,0.3182,0.4711578
625,model_3,0.2744,0.23709327
626,model_3,0.4154,0.41796643
627,model_3,0.1947,0.22966704
628,model_3,0.0489,0.019295972
629,model_3,0.0224,0.045036297
630,model_3,0.0982,0.14109129
631,model_3,0.0544,0.07060939
632,model_3,0.2342,0.20746492
633,model_3,0.4862,0.4466725
634,model_3,0.3874,0.4440131
635,model_3,0.0772,0.105372205
636,model_3,0.0587,0.06610342
637,model_3,0.5955,0.5876375
638,model_3,0.1503,0.18926771
639,model_3,0.172,0.11752692
640,model_3,0.0931,0.10697995
641,model_3,0.2157,0.12910405
642,model_3,0.2849,0.27301684
643,model_3,0.4719,0.425234
644,model_3,0.4176,0.13352658
645,model_3,0.4579,0.4408511
646,model_3,0.4159,0.450451
647,model_3,0.8342,0.89788127
648,model_3,0.0905,0.18130632
649,model_3,0.6247,0.5978236
650,model_3,0.3393,0.32180703
651,model_3,0.6266,0.6933936
652,model_3,0.5577,0.5303915
653,model_3,0.2399,0.25193623
654,model_3,0.2094,0.23769695
655,model_3,0.1543,0.24373753
656,model_3,0.7775,0.78122145
657,model_3,0.2499,0.18706754
658,model_3,-0.0878,-0.010502707
659,model_3,0.4701,0.4295919
660,model_3,0.4016,0.36395466
661,model_3,0.0427,0.01683722
662,model_3,-0.1047,-0.09432767
663,model_3,0.2577,0.33683342
664,model_3,0.4925,0.41279086
665,model_3,0.1066,0.13302296
666,model_3,0.3636,0.28423303
667,model_3,-0.0344,0.01651626
668,model_3,0.1362,0.18487968
669,model_3,0.2301,0.2417004
670,model_3,0.7444,0.7798963
671,model_3,0.2985,0.2935962
672,model_3,0.5036,0.39898646
673,model_3,-0.0446,-0.014158338
674,model_3,0.2211,0.19532831
675,model_3,0.2122,0.24400996
676,model_3,0.3038,0.33696234
677,model_3,0.2825,0.1894403
678,model_3,0.169,0.25838578
679,model_3,0.3098,0.28386247
680,model_3,0.1704,0.17354412
681,model_3,0.2319,0.119850546
682,model_3,0.0874,0.08577609
683,model_3,0.4624,0.38037288
684,model_3,0.0298,0.031174004
685,model_3,0.1836,0.20371756
686,model_3,0.2052,0.16270986
687,model_3,0.3052,0.24720304
688,model_3,0.0353,0.11907481
689,model_3,0.3946,0.28942633
690,model_3,0.1838,0.13787127
691,model_3,-0.0284,0.05053023
692,model_3,0.1889,0.25566941
693,model_3,0.2465,0.2880887
694,model_3,0.3971,0.41786385
695,model_3,-0.0124,0.019821657
696,model_3,0.1483,0.2651572
697,model_3,0.3929,0.4274001
698,model_3,0.0385,0.08133362
699,model_3,0.7409,0.7670147
700,model_3,0.4319,0.41911256
701,model_3,0.3547,0.28940764
702,model_3,0.4181,0.1884393
703,model_3,0.0931,0.08108963
704,model_3,0.2301,0.28395033
705,model_3,0.5099,0.5384904
706,model_3,0.1069,0.16647306
707,model_3,0.1407,0.12155035
708,model_3,0.0037,0.010016661
709,model_3,0.4797,0.44987896
710,model_3,0.3761,0.38705003
711,model_3,0.2996,0.254205
712,model_3,0.7375,0.7587196
713,model_3,0.0485,0.27425158
714,model_3,0.4683,0.29634607
715,model_3,0.3488,0.2913511
716,model_3,0.1223,0.11778703
717,model_3,0.0192,0.11541736
718,model_3,0.1933,0.16546817
719,model_3,0.2714,0.20956829
720,model_3,0.2649,0.22824386
721,model_3,0.0531,0.07267848
722,model_3,0.6831,0.6226725
723,model_3,0.2859,0.3164032
724,model_3,0.6383,0.7160532
725,model_3,0.6986,0.7962262
726,model_3,0.1041,0.12078747
727,model_3,0.8284,0.84689033
728,model_3,0.2697,0.2369475
729,model_3,-0.0009,0.06635097
730,model_3,0.6451,0.5682846
731,model_3,0.284,0.26789254
732,model_3,0.128,0.12267865
733,model_3,0.2157,0.39849597
734,model_3,0.0139,-0.012284238
735,model_3,-0.0144,0.06441626
736,model_3,0.3147,0.41402957
737,model_3,0.4315,0.4032013
738,model_3,0.2161,0.2540485
739,model_3,0.3573,0.20773129
740,model_3,0.796,0.7880716
741,model_3,0.2933,0.21027216
742,model_3,-0.0881,-0.07159455
743,model_3,0.1768,0.08165532
744,model_3,0.7058,0.6331627
745,model_3,0.2011,0.14678384
746,model_3,-0.0115,0.14581577
747,model_3,0.2119,0.45139635
748,model_3,0.4586,0.35622668
749,model_3,0.0233,0.03121334
750,model_3,0.0122,0.059308972
751,model_3,0.0983,0.11853835
752,model_3,0.2722,0.34792718
753,model_3,0.2299,0.23710926
754,model_3,0.4251,0.4174252
755,model_3,0.0889,0.20078789
756,model_3,0.5073,0.51018006
757,model_3,-0.046,0.044136543
758,model_3,0.1097,0.18130039
759,model_3,0.2813,0.2874285
760,model_3,0.0009,-0.006505277
761,model_3,0.42,0.39489174
762,model_3,0.1115,0.07204289
763,model_3,0.0718,0.11256099
764,model_3,0.354,0.33472052
765,model_3,0.0613,0.020909624
766,model_3,0.2332,0.2905525
767,model_3,0.1617,0.14453286
768,model_3,0.1241,0.10031015
769,model_3,0.2725,0.2901056
770,model_3,-0.0938,-0.0408854
771,model_3,0.1787,0.16931294
772,model_3,0.0769,0.10489327
773,model_3,0.6247,0.5859396
774,model_3,0.6025,0.5048579
775,model_3,0.2224,0.16523226
776,model_3,0.221,0.2892405
777,model_3,-0.0957,-0.007504413
778,model_3,0.6228,0.5756133
779,model_3,0.1402,0.23762752
780,model_3,0.0785,0.05367114
781,model_3,0.4649,0.4452837
782,model_3,0.0534,0.079962626
783,model_3,0.0432,0.00016267225
784,model_3,0.0857,0.11386672
785,model_3,0.1494,0.14672343
786,model_3,0.1702,0.15254696
787,model_3,0.0555,0.07464014
788,model_3,0.5607,0.5992548
789,model_3,0.2211,0.24341905
790,model_3,0.1829,0.23002625
791,model_3,0.0828,0.07595497
792,model_3,0.1185,0.05976245
793,model_3,0.4689,0.4356593
794,model_3,-0.0693,0.032480806
795,model_3,0.2431,0.29222375
796,model_3,0.33,0.22498965
797,model_3,0.24,0.26443708
798,model_3,0.4048,0.51614887
799,model_3,0.2911,0.10125497
800,model_3,0.3472,0.21273607
801,model_3,0.5212,0.52657175
802,model_3,-0.1166,-0.09336777
803,model_3,0.4418,0.3741141
804,model_3,0.6453,0.64657295
805,model_3,1.0596,0.99319214
806,model_3,0.0343,0.041649226
807,model_3,-0.0838,-0.12582286
808,model_3,0.5552,0.5561224
809,model_3,0.3621,0.33924598
810,model_3,0.4155,0.44678542
811,model_3,0.038,0.032389827
812,model_3,0.1143,0.22758488
813,model_3,0.2364,0.24660073
814,model_3,0.0131,-0.050164122
815,model_3,0.0897,0.10362823
816,model_3,-0.1081,-0.052142177
